customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3786-XXXXX,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.18688092924822,1949.42,Yes
3787-XXXXX,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.07884960941833,3042.81,No
3788-XXXXX,Female,0,Yes,Yes,27,No,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,117.29,3161.92,No
3789-XXXXX,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,110.39097911626969,520.87,No
3790-XXXXX,Male,0,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),107.29,3264.64,Yes
3791-XXXXX,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),111.87,2983.83,Yes
3792-XXXXX,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),105.12745892922518,2304.48,No
3793-XXXXX,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,118.41,5217.78,No
3794-XXXXX,Female,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),129.55779232775947,6569.63,Yes
3795-XXXXX,Male,1,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,65.71068293831087,181.65,Yes
3796-XXXXX,Female,0,Yes,Yes,24,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.94,1808.36,No
3797-XXXXX,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.14,187.81,Yes
3798-XXXXX,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,56.25,3311.4,Yes
3799-XXXXX,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),98.48095465924614,6588.68,Yes
3800-XXXXX,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,115.2623096668641,3801.96,No
3801-XXXXX,Female,1,No,No,68,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),100.82912510990025,6826.4,Yes
3802-XXXXX,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),110.81,5026.95,No
3803-XXXXX,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,101.40689898301669,6403.58,No
3804-XXXXX,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.97,2713.65,No
3805-XXXXX,Female,0,No,No,42,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,999.94,Yes
3806-XXXXX,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),49.69141509853462,1639.55,No
3807-XXXXX,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.88,3955.42,Yes
3808-XXXXX,Female,0,Yes,No,12,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),102.02,1204.96,No
3809-XXXXX,Female,1,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,132.1865428524528,2732.2,No
3810-XXXXX,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),56.52444805782349,2231.29,No
3811-XXXXX,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,125.13437949316491,1744.55,Yes
3812-XXXXX,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,81.67,2927.09,Yes
3813-XXXXX,Male,1,No,No,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.93,1889.12,No
3814-XXXXX,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),43.71245953506809,2562.34,Yes
3815-XXXXX,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.04,2319.03,Yes
3816-XXXXX,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.58,1988.3,No
3817-XXXXX,Female,1,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),67.18347814154896,1671.14,No
3818-XXXXX,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,41.32620380978575,2129.17,Yes
3819-XXXXX,Female,0,Yes,No,27,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.06,743.26,No
3820-XXXXX,Male,1,No,No,70,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),112.86,7900.65,No
3821-XXXXX,Male,0,No,Yes,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),114.15,1274.74,No
3822-XXXXX,Female,0,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.93,1327.65,No
3823-XXXXX,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,128.81545263054159,8741.75,No
3824-XXXXX,Female,0,Yes,Yes,17,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,40.6515283074518,696.57,No
3825-XXXXX,Female,0,No,Yes,45,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),104.56,4672.52,Yes
3826-XXXXX,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,98.87533704483204,2073.52,Yes
3827-XXXXX,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.335845941381876,1212.24,No
3828-XXXXX,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.28,849.22,No
3829-XXXXX,Male,0,No,Yes,58,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),20.65,1243.71,No
3830-XXXXX,Female,1,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.07,423.03,Yes
3831-XXXXX,Male,0,No,No,71,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.43,2633.44,No
3832-XXXXX,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,122.88887556142298,704.17,Yes
3833-XXXXX,Female,0,Yes,No,7,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.80620942142444,692.09,Yes
3834-XXXXX,Male,0,No,Yes,71,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.76,4861.48,No
3835-XXXXX,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),60.06158055802901,209.33,Yes
3836-XXXXX,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.77,535.64,Yes
3837-XXXXX,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.45,817.73,Yes
3838-XXXXX,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.42,716.7,No
3839-XXXXX,Female,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.13,330.8,Yes
3840-XXXXX,Female,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.39,585.69,No
3841-XXXXX,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,81.2873781601727,1732.85,Yes
3842-XXXXX,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),104.09344663041244,1188.66,Yes
3843-XXXXX,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.35,1318.74,No
3844-XXXXX,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),67.67528499491522,67.67528499491522,No
3845-XXXXX,Male,0,Yes,No,34,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.71,1292.29,No
3846-XXXXX,Female,1,Yes,No,22,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.66874872795465,2577.76,Yes
3847-XXXXX,Male,1,Yes,No,47,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.07,3233.72,No
3848-XXXXX,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),32.36,740.38,No
3849-XXXXX,Male,1,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),73.89,2487.49,No
3850-XXXXX,Female,0,No,No,59,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.323471902741,6129.09,No
3851-XXXXX,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.007737369529146,642.69,Yes
3852-XXXXX,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,142.73403422813624,4381.03,Yes
3853-XXXXX,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,60.546544515365625,2513.96,No
3854-XXXXX,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,81.99258398036062,4354.32,No
3855-XXXXX,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),44.80613329216787,1672.0,Yes
3856-XXXXX,Male,0,No,Yes,53,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.67,5394.84,Yes
3857-XXXXX,Male,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.69,1807.55,Yes
3858-XXXXX,Male,0,No,No,57,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.55,5117.84,No
3859-XXXXX,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.85,1583.98,No
3860-XXXXX,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,97.78287617053152, ,No
3861-XXXXX,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.44,39.44,No
3862-XXXXX,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,115.49,4173.45,No
3863-XXXXX,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.38,2123.04,No
3864-XXXXX,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,124.54728823003782,896.39,Yes
3865-XXXXX,Female,0,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.58,1351.22,No
3866-XXXXX,Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),24.03,75.76,No
3867-XXXXX,Female,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.78,1177.25,No
3868-XXXXX,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),74.76114911762787,1024.04,No
3869-XXXXX,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.32,2043.78,No
3870-XXXXX,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),121.12334861417764,7210.48,No
3871-XXXXX,Male,0,Yes,Yes,59,No,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,81.44,4805.01,Yes
3872-XXXXX,Female,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.72,1216.59,Yes
3873-XXXXX,Male,1,Yes,No,66,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,32.55,2054.13,No
3874-XXXXX,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,62.22748192336219,638.4,No
3875-XXXXX,Female,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),82.03,1512.96,Yes
3876-XXXXX,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.94,305.21,Yes
3877-XXXXX,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),97.49820536742531,4927.07,No
3878-XXXXX,Male,0,Yes,No,65,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.34,1623.36,Yes
3879-XXXXX,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.72,2510.7,Yes
3880-XXXXX,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,37.24,1324.59,Yes
3881-XXXXX,Male,0,No,No,9,No,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),112.27,1070.74,Yes
3882-XXXXX,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.57,329.76,Yes
3883-XXXXX,Male,0,No,No,45,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,23.09,1054.24,Yes
3884-XXXXX,Male,1,No,No,65,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,28.48,1847.89,No
3885-XXXXX,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.00013469935274,6576.88,Yes
3886-XXXXX,Male,0,No,Yes,52,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,20.28,1006.34,No
3887-XXXXX,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.39,1872.71,Yes
3888-XXXXX,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.74,1281.59,Yes
3889-XXXXX,Female,0,No,No,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.99,324.82,No
3890-XXXXX,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.99,1143.34,Yes
3891-XXXXX,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.89,253.24,No
3892-XXXXX,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,96.59,4722.19,Yes
3893-XXXXX,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.41925370675706,1280.7,Yes
3894-XXXXX,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.42,749.25,Yes
3895-XXXXX,Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),135.28665045153423,135.28665045153423,No
3896-XXXXX,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),37.89,2702.2,Yes
3897-XXXXX,Male,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.59,785.67,No
3898-XXXXX,Male,0,Yes,No,57,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.97,5829.03,No
3899-XXXXX,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,47.07902663117233,1831.32,Yes
3900-XXXXX,Female,0,No,No,46,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.33,1741.25,No
3901-XXXXX,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.07,1375.1,No
3902-XXXXX,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.92,1105.71,No
3903-XXXXX,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),112.86607988113826,1566.11,No
3904-XXXXX,Female,1,No,No,72,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,90.2,6496.14,No
3905-XXXXX,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),80.76335535092642,2552.17,No
3906-XXXXX,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),44.05,44.05,Yes
3907-XXXXX,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),101.31223984345047,6956.13,No
3908-XXXXX,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.23,33.23,Yes
3909-XXXXX,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.25911105176556,3118.67,No
3910-XXXXX,Male,0,No,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),39.81185385312364,2303.4,No
3911-XXXXX,Female,0,Yes,No,27,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.27,1022.65,No
3912-XXXXX,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.93,510.18,No
3913-XXXXX,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.24,635.93,No
3914-XXXXX,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),26.6,1319.94,No
